timestamp,position_lat@deg,position_long@deg,distance@km,enhanced_altitude@m,heart_rate@bpm,temperature@C,enhanced_speed@km/h,cadence@rpm,fractional_cadence@rpm
2022-03-10T02:20:09+00:00,-37.8170377202332,144.9615703895688,15.52985,19.600000000000023,107,25,23.2128,76.0,0.0
2022-03-10T02:20:10+00:00,-37.81706831417978,144.96149679645896,15.53622,20.0,108,25,22.9464,75.0,0.0
2022-03-10T02:20:11+00:00,-37.817092034965754,144.96144382283092,15.54241,20.200000000000045,109,25,22.208399999999997,74.0,0.0
2022-03-10T02:20:12+00:00,-37.81711533665657,144.96139537543058,15.54848,20.600000000000023,110,25,21.8376,71.0,0.0
2022-03-10T02:20:13+00:00,-37.81714014708996,144.96134634129703,15.55442,21.0,110,25,21.402,71.0,0.0
2022-03-10T02:20:16+00:00,-37.81720569357276,144.96118591167033,15.57183,22.0,112,25,20.4588,67.0,0.0
2022-03-10T02:20:17+00:00,-37.81722530722618,144.96112816035748,15.57752,22.200000000000045,113,25,20.4588,68.0,0.0
2022-03-10T02:20:18+00:00,-37.81724869273603,144.96107568964362,15.583200000000001,22.600000000000023,113,25,20.4588,67.0,0.0
2022-03-10T02:20:21+00:00,-37.817313987761736,144.96092271991074,15.59983,23.0,115,25,19.8576,67.0,0.0
2022-03-10T02:20:23+00:00,-37.817354472354054,144.96083269827068,15.61084,23.399999999999977,117,25,19.8216,67.0,0.0
2022-03-10T02:20:25+00:00,-37.8174040094018,144.96075122617185,15.62185,23.600000000000023,116,25,19.8216,67.0,0.0
2022-03-10T02:20:27+00:00,-37.81745086424053,144.96064125560224,15.63309,23.799999999999955,117,25,20.4804,70.0,0.0
2022-03-10T02:20:30+00:00,-37.81750140711665,144.96045442298055,15.65029,24.399999999999977,117,25,20.6136,68.0,0.0
2022-03-10T02:20:31+00:00,-37.81751699745655,144.96039734221995,15.65606,24.399999999999977,117,25,20.6136,35.0,0.0
2022-03-10T02:20:33+00:00,-37.81755647622049,144.96029432862997,15.667110000000001,25.200000000000045,117,25,19.5732,39.0,0.0
2022-03-10T02:20:35+00:00,-37.81761112622917,144.9601924046874,15.677620000000001,25.600000000000023,116,25,18.6696,39.0,0.0
2022-03-10T02:20:37+00:00,-37.817624201998115,144.96009232476354,15.68687,25.799999999999955,116,25,15.7176,39.0,0.0
2022-03-10T02:20:39+00:00,-37.817626716569066,144.9600039795041,15.69448,25.799999999999955,116,25,12.834,0.0,0.0
2022-03-10T02:20:42+00:00,-37.81763191334903,144.9599394388497,15.70152,26.0,117,25,6.642,0.0,0.0
2022-03-10T02:21:26+00:00,-37.817680947482586,144.95983407832682,15.70152,25.600000000000023,111,26,8.802,64.0,0.0
2022-03-10T02:21:27+00:00,-37.817708272486925,144.9597848765552,15.70671,25.600000000000023,111,26,18.7092,80.0,0.0
2022-03-10T02:21:28+00:00,-37.817739117890596,144.95973575860262,15.71292,25.600000000000023,111,26,22.338,80.0,0.0
2022-03-10T02:21:30+00:00,-37.81777700409293,144.959557056427,15.72677,25.399999999999977,111,26,25.797600000000003,88.0,0.0
2022-03-10T02:21:32+00:00,-37.817818243056536,144.95930409058928,15.74226,25.0,110,26,27.9468,88.0,0.0
