timestamp,position_lat@deg,position_long@deg,distance@km,enhanced_speed@km/h,enhanced_altitude@m,heart_rate@bpm,cadence@rpm,temperature@C,fractional_cadence@rpm,vertical_oscillation@mm,stance_time_percent@percent,stance_time@ms,vertical_ratio@percent,stance_time_balance@percent,step_length@mm,activity_type
2020-06-12T05:41:24+00:00,-37.783706998452544,145.00169238075614,0.24057,18.342,37.60000000000002,166,95,19,0.0,76.0,36.0,228.0,4.37,49.37,1642.0,running
2020-06-12T05:41:25+00:00,-37.783731976523995,145.00164636410773,0.24544,18.3744,37.60000000000002,168,95,19,0.0,76.0,36.0,227.0,4.37,49.37,1642.0,running
2020-06-12T05:41:28+00:00,-37.7838371694088,145.00154167413712,0.26033999999999996,18.511200000000002,37.39999999999998,168,95,19,0.0,76.0,35.75,226.0,4.37,49.37,1642.0,running
2020-06-12T05:41:29+00:00,-37.78387698344886,145.00151267275214,0.26543,18.511200000000002,37.39999999999998,169,95,19,0.0,75.0,35.75,225.0,4.37,49.37,1642.0,running
2020-06-12T05:41:31+00:00,-37.78395074419677,145.00148199498653,0.27407,18.4752,37.39999999999998,168,95,19,0.0,77.0,35.5,223.0,4.46,49.65,1631.0,running
2020-06-12T05:41:32+00:00,-37.784004639834166,145.0014789775014,0.28005,18.4752,37.39999999999998,169,95,19,0.0,79.0,35.5,225.0,4.56,49.56,1625.0,running
2020-06-12T05:41:33+00:00,-37.78404730372131,145.001488532871,0.28486,18.442800000000002,37.39999999999998,169,94,19,0.5,80.0,35.5,226.0,4.56,49.56,1625.0,running
2020-06-12T05:41:35+00:00,-37.7841342240572,145.0015167798847,0.29484,18.342,37.60000000000002,169,94,19,0.5,80.0,35.5,226.0,4.68,49.65,1627.0,running
2020-06-12T05:41:36+00:00,-37.7841720264405,145.00153991393745,0.2995,18.342,37.60000000000002,170,94,19,0.5,80.0,35.5,226.0,4.68,49.78,1626.0,running
2020-06-12T05:41:37+00:00,-37.7841979265213,145.00156053341925,0.30289,18.309600000000003,37.60000000000002,170,94,19,0.5,80.0,35.5,226.0,4.68,49.78,1623.0,running
2020-06-12T05:41:39+00:00,-37.784266993403435,145.00163588672876,0.31304000000000004,18.2736,37.39999999999998,170,94,19,0.0,79.0,36.0,230.0,4.68,49.87,1609.0,running
2020-06-12T05:41:41+00:00,-37.784319296479225,145.00171702355146,0.32224,18.241200000000003,37.200000000000045,171,95,19,0.0,77.0,36.25,229.0,4.56,50.0,1585.0,running
2020-06-12T05:41:42+00:00,-37.78434209525585,145.00177058391273,0.32759,18.2088,37.200000000000045,171,95,19,0.0,77.0,36.5,230.0,4.56,50.0,1585.0,running
2020-06-12T05:41:45+00:00,-37.7843895368278,145.0019446760416,0.34381,18.172800000000002,37.200000000000045,172,95,19,0.5,73.0,36.5,230.0,4.56,50.0,1585.0,running
2020-06-12T05:41:46+00:00,-37.7844019420445,145.00199982896447,0.34885000000000005,18.172800000000002,37.200000000000045,172,96,19,0.0,72.2,36.5,229.0,4.56,50.0,1585.0,running
2020-06-12T05:41:50+00:00,-37.78444183990359,145.00221490859985,0.36832,18.2052,36.799999999999955,172,96,19,0.0,73.0,36.5,229.0,4.37,49.87,1591.0,running
2020-06-12T05:41:51+00:00,-37.78445206582546,145.00225983560085,0.37244,18.2052,36.60000000000002,172,96,19,0.0,73.0,36.5,229.0,4.37,49.87,1591.0,running
2020-06-12T05:41:52+00:00,-37.78446178883314,145.00231448560953,0.37737,18.2052,36.39999999999998,172,96,19,0.0,71.2,37.0,229.0,4.37,49.87,1591.0,running
2020-06-12T05:41:57+00:00,-37.78449749574065,145.0025823712349,0.40132,18.241200000000003,36.39999999999998,173,96,19,0.5,71.2,36.5,226.0,4.28,49.46,1578.0,running
2020-06-12T05:41:58+00:00,-37.784507889300585,145.0026368536055,0.40626,18.2052,36.799999999999955,172,96,19,0.5,71.2,36.5,226.0,4.28,49.34,1572.0,running
