timestamp,position_lat@deg,position_long@deg,distance@km,enhanced_altitude@m,heart_rate@bpm,cadence@rpm,temperature@C,fractional_cadence@rpm,enhanced_speed@km/h
2022-03-02T09:09:15+00:00,-37.83288421109319,144.92362895049155,0.18058000000000002,9.199999999999989,73,52,31,0.0,5.0724
2022-03-02T09:09:16+00:00,-37.832881696522236,144.9236457142979,0.18205000000000002,9.199999999999989,76,52,31,0.0,5.0724
2022-03-02T09:09:22+00:00,-37.83281489275396,144.9237533379346,0.19416,9.399999999999977,76,52,31,0.0,5.0724
2022-03-02T09:09:23+00:00,-37.832814641296864,144.92376482114196,0.19516999999999998,9.399999999999977,78,52,31,0.0,5.0724
2022-03-02T09:09:27+00:00,-37.832821514457464,144.92383296601474,0.20104,9.399999999999977,77,52,31,0.0,5.274
2022-03-02T09:09:28+00:00,-37.83282587304711,144.92384545505047,0.20221,9.399999999999977,74,52,31,0.5,5.274
2022-03-02T09:09:29+00:00,-37.83283492550254,144.92385970428586,0.20382,9.399999999999977,73,52,31,0.5,5.2056
2022-03-02T09:09:30+00:00,-37.83283685334027,144.9238764680922,0.20521,9.399999999999977,72,52,31,0.0,5.0724
2022-03-02T09:09:36+00:00,-37.83286275342107,144.92398434318602,0.21278,9.399999999999977,70,52,31,0.0,5.3748000000000005
2022-03-02T09:09:37+00:00,-37.832861663773656,144.92399398237467,0.2135,9.600000000000023,71,53,31,0.0,5.3748000000000005
2022-03-02T09:09:40+00:00,-37.832856299355626,144.92402935400605,0.21693,9.399999999999977,71,52,31,0.0,5.2416
2022-03-02T09:09:42+00:00,-37.83282084390521,144.92406103760004,0.22068000000000002,9.399999999999977,72,53,31,0.0,5.1408
2022-03-02T09:09:47+00:00,-37.832745322957635,144.9241267517209,0.22963999999999998,9.199999999999989,75,52,31,0.0,4.903200000000001
2022-03-02T09:09:49+00:00,-37.832729145884514,144.92417385801673,0.23416,9.0,77,50,31,0.0,5.2056
2022-03-02T09:09:53+00:00,-37.83269947394729,144.92423714138567,0.24022,9.199999999999989,80,56,31,0.0,5.7456000000000005
2022-03-02T09:09:58+00:00,-37.83267818391323,144.9242844991386,0.24453999999999998,9.199999999999989,81,56,31,0.5,5.6448
2022-03-02T09:10:02+00:00,-37.8326936904341,144.9243566673249,0.25102,9.0,78,56,31,0.0,5.5440000000000005
