timestamp,position_lat@deg,position_long@deg,distance@km,enhanced_altitude@m,heart_rate@bpm,temperature@C,cadence@rpm,fractional_cadence@rpm,enhanced_speed@km/h
2020-12-11T22:06:38+00:00,,,0.0,7.800000000000011,98,28,,,
2020-12-11T22:06:39+00:00,,,0.0,7.399999999999977,97,28,70.0,0.0,
2020-12-11T22:06:42+00:00,,,0.0,7.600000000000023,98,28,71.0,0.0,0.0
2020-12-11T22:06:44+00:00,-37.83173706382513,144.95479035191238,0.0,7.600000000000023,100,28,68.0,0.0,24.732
2020-12-11T22:06:46+00:00,-37.831773441284895,144.95486981235445,0.01375,7.800000000000011,102,28,30.0,0.0,24.732
2020-12-11T22:06:51+00:00,-37.83195884898305,144.95473687537014,0.03964,8.399999999999977,106,28,0.0,0.0,12.7296
2020-12-11T22:06:52+00:00,-37.8319769538939,144.95471952483058,0.04262,8.399999999999977,106,28,0.0,0.0,10.749600000000001
2020-12-11T22:06:55+00:00,-37.83206094056368,144.95474500581622,0.04942,8.600000000000023,109,28,0.0,0.0,8.1612
2020-12-11T22:06:57+00:00,-37.83213084563613,144.95477870106697,0.05695,8.0,112,28,38.0,0.0,14.8464
2020-12-11T22:07:03+00:00,-37.832443322986364,144.95487484149635,0.08938,8.800000000000011,115,28,57.0,0.0,21.1968
2020-12-11T22:07:08+00:00,-37.83273040316999,144.9550071079284,0.1237,9.199999999999989,117,28,69.0,0.0,25.8336
2020-12-11T22:07:12+00:00,-37.83296945504844,144.95512269437313,0.15272,9.800000000000011,120,28,67.0,0.0,26.1
2020-12-11T22:07:14+00:00,-37.833078503608704,144.95517189614475,0.16725,10.0,122,28,68.0,0.0,26.200799999999997
2020-12-11T22:07:15+00:00,-37.83315067179501,144.9552069325,0.17445,10.0,122,28,71.0,0.0,25.9344
2020-12-11T22:07:20+00:00,-37.83344093710184,144.95532369241118,0.21081,10.399999999999977,123,28,69.0,0.0,25.7652
