timestamp,position_lat@deg,position_long@deg,distance@km,enhanced_altitude@m,altitude@m,heart_rate@bpm,temperature@C,enhanced_speed@km/h,speed@km/h
2019-09-25T09:10:05+00:00,-37.813088335096836,144.9514747224748,1.44716,36.0,36.0,123,24,23.918400000000002,23.918400000000002
2019-09-25T09:10:10+00:00,-37.81301390379667,144.9518327973783,1.47977,36.799999999999955,36.799999999999955,125,24,23.5152,23.5152
2019-09-25T09:10:12+00:00,-37.81298138201237,144.95195022784173,1.49074,36.39999999999998,36.39999999999998,125,24,22.9104,22.9104
2019-09-25T09:10:14+00:00,-37.81293461099267,144.95207176543772,1.50265,36.0,36.0,125,24,22.338,22.338
2019-09-25T09:10:15+00:00,-37.812903095036745,144.9521321989596,1.50901,36.0,36.0,125,24,22.338,22.338
2019-09-25T09:10:17+00:00,-37.81284769065678,144.95225851424038,1.52173,36.0,36.0,123,24,22.7736,22.7736
2019-09-25T09:10:18+00:00,-37.81282816082239,144.95232313871384,1.52781,36.200000000000045,36.200000000000045,127,24,22.7736,22.7736
2019-09-25T09:10:20+00:00,-37.81279354356229,144.9524493701756,1.53958,36.39999999999998,36.39999999999998,126,24,22.5396,22.5396
2019-09-25T09:10:26+00:00,-37.81268231570721,144.952823035419,1.57476,37.200000000000045,37.200000000000045,124,24,20.120400000000004,20.120400000000004
2019-09-25T09:10:28+00:00,-37.81263202428818,144.9529425613582,1.58667,37.200000000000045,37.200000000000045,122,24,20.2212,20.2212
2019-09-25T09:10:29+00:00,-37.8126085549593,144.95299939066172,1.5923,37.200000000000045,37.200000000000045,121,24,20.2212,20.2212
2019-09-25T09:10:33+00:00,-37.81252515502274,144.95324322022498,1.61571,37.799999999999955,37.799999999999955,120,24,19.447200000000002,19.447200000000002
2019-09-25T09:10:34+00:00,-37.81251283362508,144.95335754938424,1.62581,37.799999999999955,37.799999999999955,122,24,19.818,19.818
2019-09-25T09:10:36+00:00,-37.81247285194695,144.95349811390042,1.63898,38.0,38.0,121,24,21.499200000000002,21.499200000000002
2019-09-25T09:10:38+00:00,-37.81242440454662,144.95362853631377,1.65165,38.0,38.0,125,24,22.0032,22.0032
2019-09-25T09:10:39+00:00,-37.81240236014128,144.9536960106343,1.65808,38.200000000000045,38.200000000000045,125,24,22.809600000000003,22.809600000000003
2019-09-25T09:10:40+00:00,-37.81238148920238,144.95376608334482,1.66466,38.200000000000045,38.200000000000045,125,24,22.809600000000003,22.809600000000003
2019-09-25T09:10:46+00:00,-37.812277637422085,144.95420814491808,1.70527,39.200000000000045,39.200000000000045,125,24,23.076,23.076
2019-09-25T09:10:47+00:00,-37.81225827522576,144.9542829953134,1.7122,39.200000000000045,39.200000000000045,124,24,23.076,23.076
2019-09-25T09:10:49+00:00,-37.81222801655531,144.95442423038185,1.7250699999999999,39.39999999999998,39.39999999999998,125,24,23.2776,23.2776
2019-09-25T09:10:51+00:00,-37.81219180673361,144.95456269942224,1.73794,39.799999999999955,39.799999999999955,122,24,23.2128,23.2128
2019-09-25T09:10:52+00:00,-37.812173031270504,144.95463067665696,1.74426,39.799999999999955,39.799999999999955,124,24,22.7088,22.7088
2019-09-25T09:10:54+00:00,-37.81213028356433,144.95476059615612,1.7566700000000002,40.0,40.0,122,23,21.9708,21.9708
2019-09-25T09:10:56+00:00,-37.81209960579872,144.95488272048533,1.7679500000000001,40.39999999999998,40.39999999999998,121,23,21.5352,21.5352
2019-09-25T09:10:57+00:00,-37.81208242289722,144.95494273491204,1.77358,40.39999999999998,40.39999999999998,122,23,20.0556,20.0556
2019-09-25T09:11:01+00:00,-37.81196826137602,144.95513786561787,1.79528,41.200000000000045,41.200000000000045,124,23,19.5516,19.5516
2019-09-25T09:11:02+00:00,-37.81194965355098,144.95518857613206,1.80019,41.60000000000002,41.60000000000002,124,23,18.6444,18.6444
2019-09-25T09:11:03+00:00,-37.811932219192386,144.9552402086556,1.8051300000000001,42.0,42.0,124,23,18.5796,18.5796
2019-09-25T09:11:06+00:00,-37.81188410706818,144.95538429357111,1.81891,42.799999999999955,42.799999999999955,124,23,17.3016,17.3016
2019-09-25T09:11:07+00:00,-37.811863739043474,144.95542821474373,1.8234000000000001,43.0,43.0,124,23,16.6644,16.6644
2019-09-25T09:11:09+00:00,-37.811835994943976,144.95552443899214,1.83246,43.39999999999998,43.39999999999998,124,23,15.991200000000001,15.991200000000001
2019-09-25T09:11:11+00:00,-37.81182182952762,144.95562602765858,1.84153,43.799999999999955,43.799999999999955,125,23,15.991200000000001,15.991200000000001
2019-09-25T09:11:14+00:00,-37.81179819256067,144.95577874593437,1.85521,44.39999999999998,44.39999999999998,127,23,15.332400000000002,15.332400000000002
2019-09-25T09:11:16+00:00,-37.81177589669824,144.95587488636374,1.86402,44.799999999999955,44.799999999999955,126,23,15.534000000000002,15.534000000000002
2019-09-25T09:11:17+00:00,-37.81176324002445,144.95591738261282,1.86802,45.200000000000045,45.200000000000045,125,23,14.8284,14.8284
2019-09-25T09:11:19+00:00,-37.811738681048155,144.95600388385355,1.8761199999999998,45.799999999999955,45.799999999999955,127,23,14.1588,14.1588
2019-09-25T09:11:23+00:00,-37.81169249676168,144.9561524949968,1.89023,47.200000000000045,47.200000000000045,129,23,11.5416,11.5416
2019-09-25T09:11:24+00:00,-37.81168629415333,144.95618518441916,1.89318,47.200000000000045,47.200000000000045,131,23,11.2716,11.2716
2019-09-25T09:11:25+00:00,-37.81168822199106,144.9562120065093,1.89556,47.39999999999998,47.39999999999998,135,23,11.106,11.106
2019-09-25T09:11:26+00:00,-37.81169157475233,144.95620605535805,1.89556,47.60000000000002,47.60000000000002,134,23,9.126000000000001,9.126000000000001
2019-09-25T09:11:27+00:00,-37.811691323295236,144.95621083304286,1.89597,47.60000000000002,47.60000000000002,134,23,5.8824,5.8824
2019-09-25T09:11:29+00:00,-37.81168579123914,144.95624486356974,1.89904,47.799999999999955,47.799999999999955,132,23,2.5416,2.5416
2019-09-25T09:11:31+00:00,-37.81169191002846,144.95630747638643,1.89904,47.60000000000002,47.60000000000002,134,23,6.9156,6.9156
2019-09-25T09:11:33+00:00,-37.81167984008789,144.95635986328125,1.90384,47.60000000000002,47.60000000000002,135,23,6.9156,6.9156
2019-09-25T09:11:35+00:00,-37.81166919507086,144.95642675086856,1.90991,46.799999999999955,46.799999999999955,139,23,7.599600000000001,7.599600000000001
2019-09-25T09:11:37+00:00,-37.81164379790425,144.95651551522315,1.91819,47.0,47.0,143,23,11.635200000000001,11.635200000000001
2019-09-25T09:11:38+00:00,-37.811636505648494,144.95656387880445,1.92252,47.0,47.0,146,23,14.493599999999999,14.493599999999999
2019-09-25T09:11:39+00:00,-37.81163147650659,144.95661693625152,1.92722,47.200000000000045,47.200000000000045,149,23,14.493599999999999,14.493599999999999
2019-09-25T09:11:41+00:00,-37.8116190712899,144.95672967284918,1.9373699999999998,46.799999999999955,46.799999999999955,150,23,16.7436,16.7436
2019-09-25T09:11:42+00:00,-37.811605241149664,144.9567928723991,1.94314,46.799999999999955,46.799999999999955,150,23,16.761599999999998,16.761599999999998
2019-09-25T09:11:43+00:00,-37.81157515011728,144.95686939917505,1.9506,46.799999999999955,46.799999999999955,150,23,18.846,18.846
2019-09-25T09:11:46+00:00,-37.81148487702012,144.95712261646986,1.97508,46.200000000000045,46.200000000000045,150,23,25.3944,25.3944
2019-09-25T09:11:47+00:00,-37.81146719120443,144.9572065193206,1.98272,46.0,46.0,150,23,25.6968,25.6968
2019-09-25T09:11:49+00:00,-37.81140273436904,144.95739745907485,2.00089,45.39999999999998,45.39999999999998,147,23,27.0072,27.0072
2019-09-25T09:11:50+00:00,-37.81137532554567,144.9574951082468,2.01001,45.0,45.0,147,23,29.995200000000004,29.995200000000004
2019-09-25T09:11:51+00:00,-37.811350263655186,144.9575941823423,2.01917,44.799999999999955,44.799999999999955,146,23,30.1644,30.1644
2019-09-25T09:11:55+00:00,-37.81124892644584,144.9579230044037,2.05023,43.60000000000002,43.60000000000002,144,23,26.874,26.874
2019-09-25T09:11:58+00:00,-37.8111888282001,144.95807404629886,2.0650999999999997,42.60000000000002,42.60000000000002,142,23,22.4064,22.4064
2019-09-25T09:11:59+00:00,-37.811182625591755,144.95810044929385,2.0675,42.39999999999998,42.39999999999998,141,23,19.249200000000002,19.249200000000002
2019-09-25T09:12:03+00:00,-37.81113493256271,144.95822944678366,2.0801100000000003,41.799999999999955,41.799999999999955,137,23,9.8712,9.8712
2019-09-25T09:12:06+00:00,-37.81106754206121,144.95836825110018,2.09447,41.39999999999998,41.39999999999998,138,23,15.973200000000002,15.973200000000002
2019-09-25T09:12:07+00:00,-37.81104566529393,144.95841619558632,2.09934,41.200000000000045,41.200000000000045,136,23,17.3844,17.3844
2019-09-25T09:12:09+00:00,-37.81095321290195,144.95847025886178,2.10971,40.799999999999955,40.799999999999955,135,23,16.948800000000002,16.948800000000002
2019-09-25T09:12:12+00:00,-37.8109076153487,144.9585670698434,2.11958,40.39999999999998,40.39999999999998,133,23,13.5576,13.5576
2019-09-25T09:12:13+00:00,-37.8109335154295,144.95859967544675,2.1229,40.200000000000045,40.200000000000045,132,23,12.351600000000001,12.351600000000001
2019-09-25T09:12:16+00:00,-37.810951536521316,144.95863798074424,2.12458,40.0,40.0,131,23,4.3344,4.3344
2019-09-25T09:12:17+00:00,-37.810952458530664,144.958639992401,2.12458,39.799999999999955,39.799999999999955,133,23,2.8296,2.8296
2019-09-25T09:12:29+00:00,-37.8108851518482,144.95883101597428,2.12458,40.0,40.0,146,23,12.830400000000001,12.830400000000001
2019-09-25T09:12:30+00:00,-37.8108695615083,144.9588802177459,2.12923,39.799999999999955,39.799999999999955,142,23,14.9796,14.9796
2019-09-25T09:12:31+00:00,-37.81086050905287,144.95894375257194,2.1349,39.60000000000002,39.60000000000002,139,23,15.3828,15.3828
2019-09-25T09:12:33+00:00,-37.810854306444526,144.95906755328178,2.14583,39.39999999999998,39.39999999999998,142,23,20.556,20.556
2019-09-25T09:12:34+00:00,-37.810848858207464,144.9591516237706,2.15324,39.200000000000045,39.200000000000045,143,23,21.3624,21.3624
2019-09-25T09:12:36+00:00,-37.81081834807992,144.95930023491383,2.16675,38.60000000000002,38.60000000000002,142,23,23.011200000000002,23.011200000000002
2019-09-25T09:12:38+00:00,-37.810732601210475,144.9594632629305,2.18396,38.200000000000045,38.200000000000045,141,23,26.8056,26.8056
2019-09-25T09:12:41+00:00,-37.81057342886925,144.95961128734052,2.2071,37.39999999999998,37.39999999999998,139,23,25.261200000000002,25.261200000000002
2019-09-25T09:12:42+00:00,-37.81048986129463,144.9595937691629,2.21563,37.0,37.0,140,23,23.6484,23.6484
2019-09-25T09:12:43+00:00,-37.810386596247554,144.95954473502934,2.22657,36.799999999999955,36.799999999999955,137,23,19.9512,19.9512
2019-09-25T09:12:45+00:00,-37.810262963175774,144.959570299834,2.24012,36.0,36.0,138,23,17.636400000000002,17.636400000000002
2019-09-25T09:12:46+00:00,-37.810258604586124,144.9596292246133,2.24524,35.60000000000002,35.60000000000002,136,23,18.576,18.576
